6.559475479195542302e-01	-2.878587317004620516e+01	1.025674420048369839e+00	7.301457873097740858e-01	9.600195028775006245e-02	1.167559678981713295e+09	1.000000000000000000e+02	7.924703645964905618e-01	0.000000000000000000e+00	2.077234277600343404e+00	1.552981783742747268e+01	9.586554387427911195e+01	5.736827850341796875e-03	1.000000000000000000e+00	-2.031656351025609908e+01	4.538863775939453227e+00	5.185223324379724108e-01	1.372619372158961255e+02	-8.897659479770560556e-03	1.310659903834101669e+02	1.000000000000000000e+00	2.974083319459514030e+01	2.683279275993062924e+02	1.622234843753007993e+01	-7.117033004760742188e-03	8.474623923101940193e+01	-5.736827850341796875e-03	1.656417700591961972e-01	7.577642859161886690e+01	6.215997515691805475e+00	-1.646503083300920878e-01	2.008911528266024504e+01	6.559475479195545633e-01	8.000000000000000000e+00	1.380205154418945312e-03	6.505579006713011481e-01	1.832945213043274535e+01	5.545585469274545432e+00	7.117033004760742188e-03	2.538799246304650037e+00	7.957460407727529050e-01	1.167559678988830328e+09	1.006721693335092427e+00	2.722167051569854834e+00	1.498086339929751987e-01	1.167559678996094227e+09	7.858154458162832645e-01	6.870278924549558797e-01	8.190496233203209409e-01	6.667827940412602850e-01	1.890400457678371726e-01	7.024952049036137236e-01	7.003399173595756810e-01	2.174159420202256143e+01	2.587808932162585673e+00	2.180916523925326977e+00	4.246955210664955516e-01	6.913895415215651497e+01	4.541290749583116622e+02	9.288204347674950156e+01	1.918893811742394151e+00	3.259601118445893064e+01	1.680696198543215658e+01	-1.380205154418945312e-03	2.287550697551467493e+01	7.522610401008064107e-01	2.000000000000000000e+01	1.557526488503215012e-01	1.167559678983093500e+09	3.670915672272144215e-01	2.651103470569497467e-01	8.746840628258925676e+01	1.167559678983093500e+09	1.025674420048369839e+00	6.100000000000000000e+01	1.521583636813108420e+01	2.320303453934391857e+00	-1.000000000000000000e+00	1.386071192906198846e+00	2.321248304667097884e+01
1.327369604198729514e+00	-2.882099168234008602e+01	8.255516535926843424e-01	3.587392774482694446e-01	9.403554073909774214e-02	1.167559679000247955e+09	1.000000000000000000e+02	2.410297300983630653e-01	0.000000000000000000e+00	2.269423106351871944e+00	1.380582636581995182e+01	8.467249174346336815e+01	5.103111267089843750e-03	1.000000000000000000e+00	-1.887000833817158707e+01	5.450312299539701755e+00	6.781516464715205972e-01	1.377637236282650406e+02	-1.430132111889556579e-02	1.320107591431257390e+02	1.000000000000000000e+00	2.896614718958807089e+01	2.697744827713908080e+02	1.636125599506130257e+01	1.310133934020996094e-02	7.444498105630052009e+01	-5.103111267089843750e-03	1.943717027115771101e-01	6.230680498158697844e+01	1.945106763910355863e+00	5.589032887906153491e-02	2.236568676187639326e+01	1.327369604198729514e+00	8.000000000000000000e+00	-1.820445060729980469e-02	1.027898857518782405e+00	2.044329085211144204e+01	4.094898232156626960e+00	-1.310133934020996094e-02	2.754923232403184041e+00	5.166190145592129968e-01	1.167559678987146616e+09	4.927771239796511438e+00	2.949663441501769512e+00	1.250094519401426518e-01	1.167559679002334356e+09	9.601275575815197971e-01	5.294682923880432712e-01	5.333525526244417003e-01	2.833381900660870145e-01	5.186474377626647536e-01	7.100886318654694440e-01	3.919725240644312270e-01	1.999116438113001948e+01	1.023928479401368108e+00	2.105563848643261515e+00	3.616939117120534508e-01	5.695135364569085112e+01	4.442410177794835704e+02	8.144545510524163490e+01	2.539322342982900604e+00	3.168999450368928450e+01	1.692325090562133738e+01	1.820445060729980469e-02	2.275932552744613702e+01	1.203879407472686625e+00	2.000000000000000000e+01	-7.019164999795728110e-02	1.167559678982043505e+09	2.991752544756417498e-01	3.589605785192475085e-01	7.739464449780228961e+01	1.167559678982043505e+09	8.255516535926842314e-01	6.100000000000000000e+01	1.445841663773015640e+01	3.275816419132197232e+00	-1.000000000000000000e+00	8.675512095254270806e-01	2.349026802417596826e+01
9.566701569602706900e-01	-2.953319699746046822e+01	1.501570764011667558e+00	-6.815647726993148137e-01	7.173584766352737729e-02	1.167559679004896164e+09	1.000000000000000000e+02	5.762445808233114253e-01	0.000000000000000000e+00	4.746985661884364660e+00	1.841579073034877467e+01	8.147314691670445086e+01	5.524635314941406250e-03	1.000000000000000000e+00	-1.802904314368998584e+01	1.030675496545216951e+00	6.917028582031649331e-02	1.431029670617184877e+02	-9.950369048504961733e-02	1.275124809041539180e+02	1.000000000000000000e+00	2.710267057152257308e+01	2.706154479658724199e+02	1.640590539789581470e+01	1.809525489807128906e-02	7.388621829589897061e+01	-5.524635314941406250e-03	1.792567784846795242e-01	6.240647348862877664e+01	1.798092922714670028e+00	-1.895213969464037973e-02	1.906667342807566712e+01	9.566701569602706900e-01	8.000000000000000000e+00	-2.361989021301269531e-02	2.161328106733833909e+00	1.779045971975518725e+01	1.527265416060737735e+00	-1.809525489807128906e-02	1.427129184960802100e+00	-5.568028218089116077e-01	1.167559678986800909e+09	4.965899195155205614e-01	2.133583686392313439e+00	5.238175703016544338e-01	1.167559678999606133e+09	8.427175677243453622e-01	7.160394777642534736e-01	6.570794504966974703e-01	5.684849693569212770e-01	9.090195165970121893e-01	5.571456327012869192e-01	6.555056581167462149e-01	2.697591259616678983e+01	8.909441225894570993e-01	2.155240081671562891e+00	4.545037339751306638e-02	5.822934226253608614e+01	3.337760315385585841e+02	7.918650879600771475e+01	1.795137799052137106e+00	2.904690361891608674e+01	1.703379426702915822e+01	2.361989021301269531e-02	2.212566190913950948e+01	2.320695212998096668e+00	2.000000000000000000e+01	-8.055155079040912658e-02	1.167559678981276274e+09	1.573997882323189546e-01	3.055239683035422260e-01	7.601980198229128405e+01	1.167559678981276274e+09	1.501570764011667558e+00	6.100000000000000000e+01	1.971188758521187978e+01	3.686510337224723433e+00	-1.000000000000000000e+00	5.346486790313449422e-01	2.351970024747479115e+01
8.892922212843896723e-01	-2.887843631227488927e+01	1.529403490027224866e+00	-5.872955077870500862e-01	9.056899434622769918e-02	1.167559678985588789e+09	1.000000000000000000e+02	6.299618637189842163e-01	0.000000000000000000e+00	4.677068668518930217e+00	1.581977151566749740e+01	7.737287953580019462e+01	4.622936248779296875e-03	1.000000000000000000e+00	-1.782634659968939062e+01	1.300226676969711725e+00	4.138101759393101459e-02	1.382154889092978181e+02	1.027657748155163114e-01	1.326026556005751615e+02	1.000000000000000000e+00	2.760216042367056488e+01	2.708181445098730364e+02	1.638909189739965555e+01	-6.358623504638671875e-04	6.836233474820227229e+01	-4.622936248779296875e-03	2.073380946004602932e-01	5.466762127982360653e+01	2.165313504285890644e+00	1.742626095049120138e-01	2.270525825597658454e+01	8.892922212843895613e-01	8.000000000000000000e+00	-3.987073898315429688e-03	2.107325372608164660e+00	2.081964403323962998e+01	8.675211672498281956e-01	6.358623504638671875e-04	1.248299277872894963e+00	-5.111558330627740121e-01	1.167559678986224651e+09	5.850479797459702702e+00	2.584923001577735135e+00	5.357586159787413038e-01	1.167559678998584986e+09	8.949581784526360329e-01	6.300246263825572957e-01	5.384697535099322030e-01	4.624588715848799714e-01	8.504619832316302475e-01	6.207520987432917359e-01	5.380085212348225676e-01	2.218079016509348023e+01	6.159826304385882523e+00	2.050712688845409026e+00	2.228242634379420245e-02	5.012761371654037390e+01	4.268672026362459064e+02	7.455384265750713269e+01	2.518221244224841282e+00	3.010206033502565504e+01	1.668940677569929321e+01	3.987073898315429688e-03	2.251371525281460961e+01	2.198509633040643951e+00	2.000000000000000000e+01	-7.149683468939553588e-02	1.167559678981601715e+09	1.729632535781208957e-01	4.153328373253457051e-01	7.094725774978000743e+01	1.167559678981601715e+09	1.529403490027224866e+00	6.100000000000000000e+01	1.554742041433185484e+01	2.607396555396467974e+00	-1.000000000000000000e+00	1.448084934890528697e+00	2.329997564726865633e+01
1.123813158728546258e+00	-2.951377448924435498e+01	1.039964188437046744e+00	6.327887466343402600e-01	9.453301201477325166e-02	1.167559678986970186e+09	1.000000000000000000e+02	4.322470612899358411e-01	0.000000000000000000e+00	1.742210846649497880e+00	1.766953899751888812e+01	8.184262310824661313e+01	5.694389343261718750e-03	1.000000000000000000e+00	-1.759937247838815821e+01	4.847771777073622168e+00	5.062511409514411920e-01	1.390932676416156539e+02	-4.702205944871706844e-02	1.319518509895585510e+02	1.000000000000000000e+00	2.889071926049317085e+01	2.710451186311742617e+02	1.628826544479744243e+01	-1.250743865966796875e-03	7.171403214041991703e+01	-5.694389343261718750e-03	2.049648855025797689e-01	5.828952612924783949e+01	1.321276982192142846e+00	-2.015761377879452532e-01	2.355309697899876653e+01	1.123813158728546258e+00	8.000000000000000000e+00	-4.443645477294921875e-03	8.736671585366418968e-01	2.151885481794939636e+01	2.979904077308958676e+00	1.250743865966796875e-03	2.473291838051135727e+00	6.420193023105493779e-01	1.167559678988220930e+09	4.415317607414921852e+00	3.059978519700734978e+00	3.508740852008742084e-01	1.167559678998843670e+09	9.146488175643533447e-01	6.587482020683775863e-01	5.969269451771419543e-01	4.161579889332850946e-01	8.117442930757612363e-01	7.106705885480362195e-01	5.147814991329465739e-01	2.464096562600227358e+01	1.327256288623228420e+00	2.175739325793894618e+00	3.021949470605865273e-01	5.325515584217124854e+01	4.467403100713613640e+02	7.849337560237806599e+01	2.805750146460324945e+00	3.162184597146081089e+01	1.690823500146968428e+01	4.443645477294921875e-03	2.273146465833053043e+01	8.856468700054065391e-01	2.000000000000000000e+01	1.545540783392280737e-01	1.167559678982526541e+09	3.162040833508033000e-01	4.040708261510564947e-01	7.477401066012065201e+01	1.167559678982526541e+09	1.039964188437046744e+00	6.100000000000000000e+01	1.717453284945429814e+01	2.594731729001156229e+00	-1.000000000000000000e+00	1.403134283890552947e+00	2.332025947537297483e+01
1.521464992189681897e+00	-2.905716080091086795e+01	1.856073924288696331e+00	-6.389657301599711570e-01	6.794939384067844035e-02	1.167559678980958462e+09	1.000000000000000000e+02	4.931132841010738010e-02	0.000000000000000000e+00	4.734776285088893921e+00	1.517662173681269167e+01	7.193555880670415092e+01	4.814863204956054688e-03	1.000000000000000000e+00	-1.739556055292830905e+01	1.226261568515601752e+00	-2.814238401284975821e-01	1.393453332779343441e+02	1.819190055389828184e-02	1.319035972786997206e+02	1.000000000000000000e+00	2.464275801614053307e+01	2.712489305566340931e+02	1.628592936299617122e+01	-4.009008407592773438e-03	6.554560223591892054e+01	-4.814863204956054688e-03	1.871374068970288185e-01	5.400376033756628402e+01	4.610104691583085668e-01	3.463447662188157139e-02	1.793179846913786690e+01	1.521464992189681897e+00	8.000000000000000000e+00	-8.058547973632812500e-04	2.146896702757858932e+00	1.679086909226057855e+01	5.502851682039988646e-01	4.009008407592773438e-03	2.882463177341521909e+00	-5.447578882902159858e-01	1.167559678984967470e+09	5.607208906867983345e+00	1.812981627312183264e+00	2.439406359014596737e-02	1.167559678995360613e+09	9.275494432961663982e-01	4.958927563082287104e-01	4.962904950140537008e-01	3.829953266410940360e-01	4.946949185239531976e-01	4.789424715988571113e-01	4.762322035128000453e-01	2.142803051823921123e+01	5.740037393027557222e+00	2.072424171578027163e+00	-1.396679769261279791e-01	5.056771477097051815e+01	3.153271306038100761e+02	6.999938617677182151e+01	1.761139934188472145e+00	2.631721848589979729e+01	1.677215586713377249e+01	8.058547973632812500e-04	2.192624261213913783e+01	2.263949297307792374e+00	2.000000000000000000e+01	-1.644257606798348037e-02	1.167559678980152607e+09	-9.877127026567761314e-02	3.320472196204471982e-01	6.735858386323110381e+01	1.167559678980152607e+09	1.856073924288696331e+00	6.100000000000000000e+01	1.512714925385135167e+01	2.463494514888024511e+00	-1.000000000000000000e+00	1.544892715015293572e+00	2.337261821965688213e+01
8.483749517755693192e-01	-2.988417000841198856e+01	1.062563727410689163e+00	6.727934129418556841e-01	1.077365886545985363e-01	1.167559678998961449e+09	1.000000000000000000e+02	6.612031408005389910e-01	0.000000000000000000e+00	1.180249243281894955e+00	1.716536743769727380e+01	8.120537118385608721e+01	5.244493484497070312e-03	1.000000000000000000e+00	-1.738878425963292429e+01	4.083237266033400203e+00	4.866339960450720148e-01	1.399987310979915947e+02	-2.341131898597372321e-02	1.312569757519378584e+02	1.000000000000000000e+00	2.788745035139220718e+01	2.712557068499294815e+02	1.621309005592692642e+01	1.080107688903808594e-02	7.046865120095201007e+01	-5.244493484497070312e-03	1.997258409217753938e-01	5.881047255354373959e+01	1.933006408215849348e+00	-5.745173036585127235e-02	2.239489863031234762e+01	8.483749517755692082e-01	8.000000000000000000e+00	-1.604557037353515625e-02	1.027054444397389688e+00	2.021680863454377075e+01	3.958369994329410613e+00	-1.080107688903808594e-02	1.744610832569547965e+00	5.173418297998841897e-01	1.167559678988160372e+09	6.158318035475597085e+00	2.838822810070837477e+00	4.222539318514818008e-01	1.167559679003037453e+09	8.226952533099439746e-01	5.869793264270286581e-01	5.673167551064947078e-01	6.046603093921296690e-01	6.386145282677362367e-01	6.950758010337874104e-01	4.956112921521105275e-01	2.392279374550851401e+01	3.445753356373677967e+00	2.122087263785899847e+00	2.760756195607970143e-01	5.309066537647908035e+01	5.136254243914030440e+02	7.806070328843335915e+01	2.629767292696981507e+00	3.089194911852568737e+01	1.674826946008921169e+01	1.604557037353515625e-02	2.302009494818101132e+01	8.328182428172946627e-01	2.000000000000000000e+01	3.404041137987742771e-02	1.167559678982915878e+09	3.163888209903945592e-01	3.807978011046078137e-01	7.330747401102284755e+01	1.167559678982915878e+09	1.062563727410689163e+00	6.100000000000000000e+01	1.666283953349438818e+01	3.158208179533985138e+00	-1.000000000000000000e+00	9.693068721544559896e-01	2.330019407744480731e+01
6.103556636788831646e-01	-2.986567758573445985e+01	1.438703478928094581e+00	-8.636008621944335495e-01	8.089224509968286070e-02	1.167559679004183292e+09	1.000000000000000000e+02	8.194442178600386262e-01	0.000000000000000000e+00	4.836605415870817382e+00	1.624019500821795248e+01	8.332776804619587097e+01	5.581855773925781250e-03	1.000000000000000000e+00	-1.694076248641755456e+01	7.068958994751479707e-01	1.317090453994074761e-01	1.432263897098887071e+02	-1.092363761579424469e-01	1.284773389132561192e+02	1.000000000000000000e+00	2.612181370652016454e+01	2.717037286231448547e+02	1.618875913575218206e+01	1.692962646484375000e-02	7.517163128875930056e+01	-5.581855773925781250e-03	1.646872455633098253e-01	6.600254780252471676e+01	1.812020371048548295e+00	-1.641628717913570235e-01	1.732522024367116131e+01	6.103556636788830536e-01	8.000000000000000000e+00	-2.251148223876953125e-02	2.258219217651621147e+00	1.602862849855434035e+01	4.623188953877857443e+00	-1.692962646484375000e-02	8.727185463175215485e-01	-6.345474854881074656e-01	1.167559678987253666e+09	3.916293054402709028e+00	1.920020005779448979e+00	7.705149734811281292e-02	1.167559679000601292e+09	8.278911358141136656e-01	7.492415163376537901e-01	9.212303564121333554e-01	5.954590040625160619e-01	9.402897191627171414e-02	5.478547583619695072e-01	9.132049824815120509e-01	2.388096007722314695e+01	3.441915039324917824e+00	2.162154776177965587e+00	1.213343708359980039e-01	6.106302279598441629e+01	3.787604005586483140e+02	8.125243331151261827e+01	1.520690548054215219e+00	2.823486586331625148e+01	1.696493506785547467e+01	2.251148223876953125e-02	2.228419858301173306e+01	2.613164970288370803e+00	2.000000000000000000e+01	5.492649563341453489e-02	1.167559678981671810e+09	1.121272295169733202e-01	2.624932039821717411e-01	7.709165129453874954e+01	1.167559678981671810e+09	1.438703478928094803e+00	6.100000000000000000e+01	1.750874982130301305e+01	3.587721026295933591e+00	-1.000000000000000000e+00	6.163008869450231630e-01	2.331790070112166191e+01
7.719226869890114529e-01	-2.859951561660620456e+01	1.318411653192710586e+00	-6.056872779060411549e-01	9.650512619174761442e-02	1.167559678997920275e+09	1.000000000000000000e+02	7.165708933108453360e-01	0.000000000000000000e+00	4.742588839907703857e+00	1.689431189248386644e+01	7.438089718043069354e+01	5.128145217895507812e-03	1.000000000000000000e+00	-1.687160914560007541e+01	1.296800288354031494e+00	2.497137934877490251e-01	1.410476156157759249e+02	2.059804936255757099e-02	1.307252663481863806e+02	1.000000000000000000e+00	2.704148048243492397e+01	2.717728819639623339e+02	1.620727695290800341e+01	1.066851615905761719e-02	6.512554509889709209e+01	-5.128145217895507812e-03	2.159233110792848631e-01	5.092106730338225162e+01	1.958518188704930996e+00	-5.533870165682541753e-02	2.345982987704844192e+01	7.719226869890114529e-01	8.000000000000000000e+00	-1.579666137695312500e-02	2.188583534840420786e+00	2.139509366319732564e+01	3.183336579473534655e+00	-1.066851615905761719e-02	1.351368352809563911e+00	-5.792327958024728884e-01	1.167559678987251759e+09	1.886536291119503606e+00	2.708973321241685994e+00	1.383710789835828070e-01	1.167559679002308607e+09	9.226703195709770045e-01	4.292403227988648706e-01	5.380316642574558550e-01	3.958469512751369157e-01	1.931017297454727111e-01	6.613744837653499076e-01	5.209866541495644654e-01	2.415158321549965947e+01	2.555163474168605120e+00	2.108483197014154875e+00	1.343539278982562590e-01	4.643942475694144889e+01	4.566630818019478966e+02	7.141049404697250225e+01	2.818028464211884021e+00	2.965112196880398443e+01	1.684452141280753779e+01	1.579666137695312500e-02	2.245046584563452896e+01	2.221425647532714986e+00	2.000000000000000000e+01	7.593675101938295036e-02	1.167559678982123613e+09	1.356209424762540583e-01	4.607097046351619762e-01	6.783451842013877808e+01	1.167559678982123613e+09	1.318411653192710586e+00	6.100000000000000000e+01	1.725923513643298790e+01	3.144230849871721301e+00	-1.000000000000000000e+00	9.803968396234949978e-01	2.332858938663752113e+01
2.876073800787208423e+00	-2.961620416206141826e+01	9.395515456712136837e-01	-6.235207665429328694e-01	8.935027962284634862e-02	1.167559678999234438e+09	1.000000000000000000e+02	-9.649564786242057490e-01	0.000000000000000000e+00	4.435239502599992001e+00	1.460995115914149167e+01	8.943617142023703082e+01	5.296468734741210938e-03	1.000000000000000000e+00	-1.684361387569293811e+01	1.014919730407056520e+00	5.901501186383196762e-01	1.419994356618465190e+02	-7.809201568644259794e-02	1.298014415720229238e+02	1.000000000000000000e+00	2.673289116071702765e+01	2.718008772338694712e+02	1.626370953087729276e+01	1.225399971008300781e-02	7.993173417867390640e+01	-5.296468734741210938e-03	1.541110571616048641e-01	7.241283672145100070e+01	1.914521621869293089e+00	-8.605182273347677935e-02	1.702333469878603722e+01	2.876073800787208423e+00	8.000000000000000000e+00	-1.755046844482421875e-02	2.029851474187792437e+00	1.562705313178038402e+01	5.637370608813998096e+00	-1.225399971008300781e-02	1.220819128819232713e+00	-4.431012713865693509e-01	1.167559678986980438e+09	4.622450878406941577e+00	2.168737169441527612e+00	-7.318552763715303611e-01	1.167559679001835108e+09	7.534590796847765448e-01	6.996179309847259109e-01	6.857911510580063652e-01	7.174889886169830699e-01	7.584334553771572285e-01	6.604067309759441562e-01	5.536347565857355768e-01	2.051280855735824815e+01	5.675433964707525369e+00	2.128168582417932164e+00	4.047197291579922585e-01	6.647341821633506243e+01	4.207767105149911799e+02	8.707365697827744100e+01	1.637999562573454249e+00	2.912148246105421023e+01	1.702487907142960566e+01	1.755046844482421875e-02	2.176768282035401825e+01	2.244034358507252858e+00	2.000000000000000000e+01	7.959807047034082525e-03	1.167559678981683969e+09	1.883833585133780353e-01	2.350872506800051887e-01	8.210047134811543401e+01	1.167559678981683969e+09	9.395515456712136837e-01	6.100000000000000000e+01	1.439877224065753225e+01	3.241512458390782392e+00	-1.000000000000000000e+00	8.990746695121505372e-01	2.350670476648828355e+01
